Year,HBR,HBRQF,AgeGroup,AgeGroupQF,Sex,SexQF,Diagnosis,NumberOfDeaths,NumberOfDeathsQF,CrudeRate,CrudeRateQF,EASR
2017,S08000025,,65-74 years,,Males,,Heart Failure,0,,0,,0
2017,S08000025,,65-74 years,,Females,,Heart Failure,0,,0,,0
2017,S08000025,,75plus years,,Males,,Heart Failure,,c,,c,154.320987654321
2017,S08000025,,75plus years,,Females,,Heart Failure,,c,,c,79.13896802785692
2017,S08000026,,0-44 years,,Males,,Heart Failure,0,,0,,0
2017,S08000026,,0-44 years,,Females,,Heart Failure,0,,0,,0
2017,S08000026,,45-64 years,,Males,,Heart Failure,0,,0,,0
2017,S08000026,,45-64 years,,Females,,Heart Failure,0,,0,,0
2017,S08000026,,65-74 years,,Males,,Heart Failure,0,,0,,0
2017,S08000026,,65-74 years,,Females,,Heart Failure,0,,0,,0
2017,S08000026,,75plus years,,Males,,Heart Failure,0,,0,,0
2017,S08000026,,75plus years,,Females,,Heart Failure,,c,,c,180.29162499342
2017,S08000028,,0-44 years,,Males,,Heart Failure,0,,0,,0
2017,S08000028,,0-44 years,,Females,,Heart Failure,0,,0,,0
2017,S08000028,,45-64 years,,Males,,Heart Failure,0,,0,,0
2017,S08000028,,45-64 years,,Females,,Heart Failure,0,,0,,0
2017,S08000028,,65-74 years,,Males,,Heart Failure,0,,0,,0
2017,S08000028,,65-74 years,,Females,,Heart Failure,0,,0,,0
2017,S08000028,,75plus years,,Males,,Heart Failure,,c,,c,75.07507507507508
2017,S08000028,,75plus years,,Females,,Heart Failure,,c,,c,47.89272030651341
2017,S08000029,,0-44 years,,Males,,Heart Failure,0,,0,,0
2017,S08000029,,0-44 years,,Females,,Heart Failure,0,,0,,0
2017,S08000029,,45-64 years,,Males,,Heart Failure,0,,0,,0
2017,S08000029,,45-64 years,,Females,,Heart Failure,0,,0,,0
2017,S08000029,,65-74 years,,Males,,Heart Failure,2,,9.86387847701716,,9.874275328462362
2017,S08000029,,65-74 years,,Females,,Heart Failure,0,,0,,0
2017,S08000029,,75plus years,,Males,,Heart Failure,13,,96.5896426183223,,123.31005709732504
2017,S08000029,,75plus years,,Females,,Heart Failure,7,,37.5738056897477,,36.30894067994596
2017,S08000030,,0-44 years,,Males,,Heart Failure,0,,0,,0
2017,S08000030,,0-44 years,,Females,,Heart Failure,0,,0,,0
2017,S08000030,,45-64 years,,Males,,Heart Failure,0,,0,,0
2017,S08000030,,45-64 years,,Females,,Heart Failure,0,,0,,0
2017,S08000030,,65-74 years,,Males,,Heart Failure,1,,4.4387234231435,,4.600429680132125
2017,S08000030,,65-74 years,,Females,,Heart Failure,0,,0,,0
2017,S08000030,,75plus years,,Males,,Heart Failure,15,,90.4213635541624,,100.27883934146814
2017,S08000030,,75plus years,,Females,,Heart Failure,14,,59.30695585868,,51.82192169307197
2017,S08000031,,0-44 years,,Males,,Heart Failure,0,,0,,0
2017,S08000031,,0-44 years,,Females,,Heart Failure,0,,0,,0
2017,S08000031,,45-64 years,,Males,,Heart Failure,0,,0,,0
2017,S08000031,,45-64 years,,Females,,Heart Failure,0,,0,,0
2017,S08000031,,65-74 years,,Males,,Heart Failure,3,,6.12632481774184,,6.504149647475088
2017,S08000031,,65-74 years,,Females,,Heart Failure,1,,1.81419059886432,,1.765749279654555
2017,S08000031,,75plus years,,Males,,Heart Failure,14,,41.5886878768975,,49.11272310269031
2017,S08000031,,75plus years,,Females,,Heart Failure,24,,44.3049658482555,,41.740589590432734
2017,S08000032,,0-44 years,,Males,,Heart Failure,1,,0.572540936676972,,0.6382551926618888
2017,S08000032,,0-44 years,,Females,,Heart Failure,0,,0,,0
2017,S08000032,,45-64 years,,Males,,Heart Failure,0,,0,,0
2017,S08000032,,45-64 years,,Females,,Heart Failure,0,,0,,0
2017,S08000032,,65-74 years,,Males,,Heart Failure,2,,6.35364381472775,,6.386026517888488
2017,S08000032,,65-74 years,,Females,,Heart Failure,3,,8.48344314679185,,8.785802143735722
2017,S08000032,,75plus years,,Males,,Heart Failure,6,,29.7206261145235,,33.93537066453998
2017,S08000032,,75plus years,,Females,,Heart Failure,16,,52.4899940948757,,54.240634088822624
2017,S92000003,d,0-44 years,,Males,,Heart Failure,2,,0.136921029427068,,0.15927022250887485
2017,S92000003,d,0-44 years,,Females,,Heart Failure,0,,0,,0
2017,S92000003,d,45-64 years,,Males,,Heart Failure,0,,0,,0
2017,S92000003,d,45-64 years,,Females,,Heart Failure,1,,0.129427554867576,,0.1339155834104929
2017,S92000003,d,65-74 years,,Males,,Heart Failure,13,,4.81970592378933,,4.9582329201696735
2017,S92000003,d,65-74 years,,Females,,Heart Failure,8,,2.71305999253909,,2.732190303875059
2017,S92000003,d,75plus years,,Males,,Heart Failure,99,,54.2480615907285,,64.4737129674155
2017,S92000003,d,75plus years,,Females,,Heart Failure,159,,59.892419653754,,57.8529777611852
2018,S08000015,,0-44 years,,Males,,Heart Failure,0,,0,,0
2018,S08000015,,0-44 years,,Females,,Heart Failure,0,,0,,0
2018,S08000015,,45-64 years,,Males,,Heart Failure,1,,1.93307687846746,,1.8076720382336544
2018,S08000015,,45-64 years,,Females,,Heart Failure,0,,0,,0
2018,S08000015,,65-74 years,,Males,,Heart Failure,2,,8.99159286067527,,8.990098165072224
2018,S08000015,,65-74 years,,Females,,Heart Failure,1,,4.08914332447352,,3.990200068631441
2018,S08000015,,75plus years,,Males,,Heart Failure,10,,66.1419406045373,,82.41514076735126
2018,S08000015,,75plus years,,Females,,Heart Failure,8,,38.1024957134692,,36.92487376341267
2018,S08000016,,0-44 years,,Males,,Heart Failure,0,,0,,0
2018,S08000016,,0-44 years,,Females,,Heart Failure,0,,0,,0
2018,S08000016,,45-64 years,,Males,,Heart Failure,0,,0,,0
2018,S08000016,,45-64 years,,Females,,Heart Failure,0,,0,,0
2018,S08000016,,65-74 years,,Males,,Heart Failure,0,,0,,0
2018,S08000016,,65-74 years,,Females,,Heart Failure,0,,0,,0
2018,S08000016,,75plus years,,Males,,Heart Failure,2,,37.9722802354281,,55.33813334671317
2018,S08000016,,75plus years,,Females,,Heart Failure,3,,43.0230890577944,,44.345445491577294
2018,S08000017,,0-44 years,,Males,,Heart Failure,0,,0,,0
2018,S08000017,,0-44 years,,Females,,Heart Failure,0,,0,,0
2018,S08000017,,45-64 years,,Males,,Heart Failure,0,,0,,0
2018,S08000017,,45-64 years,,Females,,Heart Failure,0,,0,,0
2018,S08000017,,65-74 years,,Males,,Heart Failure,0,,0,,0
2018,S08000017,,65-74 years,,Females,,Heart Failure,0,,0,,0
2018,S08000017,,75plus years,,Males,,Heart Failure,6,,80.3212851405623,,87.52642546341124
2018,S08000017,,75plus years,,Females,,Heart Failure,11,,114.966555183946,,119.38544225026878
2018,S08000019,,0-44 years,,Males,,Heart Failure,0,,0,,0
2018,S08000019,,0-44 years,,Females,,Heart Failure,0,,0,,0
2018,S08000019,,45-64 years,,Males,,Heart Failure,0,,0,,0
2018,S08000019,,45-64 years,,Females,,Heart Failure,0,,0,,0
2018,S08000019,,65-74 years,,Males,,Heart Failure,1,,6.30040322580645,,6.368737143111891
2018,S08000019,,65-74 years,,Females,,Heart Failure,0,,0,,0
2018,S08000019,,75plus years,,Males,,Heart Failure,4,,37.7358490566038,,42.45390480806282
2018,S08000019,,75plus years,,Females,,Heart Failure,5,,34.101759650798,,35.019474800918225
2018,S08000020,,0-44 years,,Males,,Heart Failure,0,,0,,0
2018,S08000020,,0-44 years,,Females,,Heart Failure,0,,0,,0
2018,S08000020,,45-64 years,,Males,,Heart Failure,1,,1.27066417616488,,1.2401811046006903
2018,S08000020,,45-64 years,,Females,,Heart Failure,1,,1.25026568145731,,1.262561168458276
2018,S08000020,,65-74 years,,Males,,Heart Failure,2,,6.91826074924764,,6.934757970283057
2018,S08000020,,65-74 years,,Females,,Heart Failure,2,,6.5718134919331,,6.574105764020635
2018,S08000020,,75plus years,,Males,,Heart Failure,12,,61.7283950617284,,70.37746987846053
2018,S08000020,,75plus years,,Females,,Heart Failure,12,,44.490582826635,,42.98568140479244
2018,S08000022,,0-44 years,,Males,,Heart Failure,0,,0,,0
2018,S08000022,,0-44 years,,Females,,Heart Failure,0,,0,,0
2018,S08000022,,45-64 years,,Males,,Heart Failure,0,,0,,0
2018,S08000022,,45-64 years,,Females,,Heart Failure,0,,0,,0
2018,S08000022,,65-74 years,,Males,,Heart Failure,1,,4.9190811156476,,4.891301931174935
2018,S08000022,,65-74 years,,Females,,Heart Failure,1,,4.67573759760602,,4.6589421405975555
2018,S08000022,,75plus years,,Males,,Heart Failure,7,,51.3271740724446,,78.22811656275894
2018,S08000022,,75plus years,,Females,,Heart Failure,13,,69.8849586066014,,69.38494548426681
2018,S08000024,,0-44 years,,Males,,Heart Failure,0,,0,,0
2018,S08000024,,0-44 years,,Females,,Heart Failure,0,,0,,0
2018,S08000024,,45-64 years,,Males,,Heart Failure,0,,0,,0
2018,S08000024,,45-64 years,,Females,,Heart Failure,0,,0,,0
2018,S08000024,,65-74 years,,Males,,Heart Failure,2,,5.21308484295582,,5.3131433884571955
2018,S08000024,,65-74 years,,Females,,Heart Failure,2,,4.67497253453636,,4.674355326030973
2018,S08000024,,75plus years,,Males,,Heart Failure,18,,68.2490331386972,,77.41420467082415
2018,S08000024,,75plus years,,Females,,Heart Failure,22,,57.0702223144569,,53.86529301263348
2018,S08000025,,0-44 years,,Males,,Heart Failure,0,,0,,0
2018,S08000025,,0-44 years,,Females,,Heart Failure,0,,0,,0
2018,S08000025,,45-64 years,,Males,,Heart Failure,0,,0,,0
2018,S08000025,,45-64 years,,Females,,Heart Failure,0,,0,,0
2018,S08000025,,65-74 years,,Males,,Heart Failure,0,,0,,0
2018,S08000025,,65-74 years,,Females,,Heart Failure,0,,0,,0
2018,S08000025,,75plus years,,Males,,Heart Failure,,c,,c,175.4655494448839
2018,S08000025,,75plus years,,Females,,Heart Failure,,c,,c,159.2320594768575
2018,S08000026,,0-44 years,,Males,,Heart Failure,0,,0,,0
2018,S08000026,,0-44 years,,Females,,Heart Failure,0,,0,,0
2018,S08000026,,45-64 years,,Males,,Heart Failure,0,,0,,0
2018,S08000026,,45-64 years,,Females,,Heart Failure,0,,0,,0
2018,S08000026,,65-74 years,,Males,,Heart Failure,0,,0,,0
2018,S08000026,,65-74 years,,Females,,Heart Failure,0,,0,,0
2018,S08000026,,75plus years,,Males,,Heart Failure,0,,0,,0
2018,S08000026,,75plus years,,Females,,Heart Failure,,c,,c,194.93177387914227
2018,S08000028,,0-44 years,,Males,,Heart Failure,0,,0,,0
2018,S08000028,,0-44 years,,Females,,Heart Failure,0,,0,,0
2018,S08000028,,45-64 years,,Males,,Heart Failure,0,,0,,0
2018,S08000028,,45-64 years,,Females,,Heart Failure,0,,0,,0
2018,S08000028,,65-74 years,,Males,,Heart Failure,0,,0,,0
2018,S08000028,,65-74 years,,Females,,Heart Failure,0,,0,,0
2018,S08000028,,75plus years,,Males,,Heart Failure,,c,,c,112.23344556677893
2018,S08000028,,75plus years,,Females,,Heart Failure,,c,,c,48.1000481000481
2018,S08000029,,0-44 years,,Males,,Heart Failure,0,,0,,0
2018,S08000029,,0-44 years,,Females,,Heart Failure,0,,0,,0
2018,S08000029,,45-64 years,,Males,,Heart Failure,1,,1.96594975032438,,1.9496692873471335
2018,S08000029,,45-64 years,,Females,,Heart Failure,0,,0,,0
2018,S08000029,,65-74 years,,Males,,Heart Failure,2,,9.80055863184201,,9.576480164715456
2018,S08000029,,65-74 years,,Females,,Heart Failure,1,,4.45851353158857,,4.35752631945897
2018,S08000029,,75plus years,,Males,,Heart Failure,11,,79.6985944066077,,85.94154227806372
2018,S08000029,,75plus years,,Females,,Heart Failure,13,,68.5943436048966,,67.93975239644493
2018,S08000030,,0-44 years,,Males,,Heart Failure,0,,0,,0
2018,S08000030,,0-44 years,,Females,,Heart Failure,0,,0,,0
2018,S08000030,,45-64 years,,Males,,Heart Failure,0,,0,,0
2018,S08000030,,45-64 years,,Females,,Heart Failure,0,,0,,0
2018,S08000030,,65-74 years,,Males,,Heart Failure,0,,0,,0
2018,S08000030,,65-74 years,,Females,,Heart Failure,1,,4.02026212109029,,3.941974140649638
2018,S08000030,,75plus years,,Males,,Heart Failure,13,,76.9458419650784,,88.04399521785946
2018,S08000030,,75plus years,,Females,,Heart Failure,15,,63.1100639515315,,57.08137030396379
2018,S08000031,,0-44 years,,Males,,Heart Failure,0,,0,,0
2018,S08000031,,0-44 years,,Females,,Heart Failure,0,,0,,0
2018,S08000031,,45-64 years,,Males,,Heart Failure,1,,0.673504987304431,,0.6968119113028118
2018,S08000031,,45-64 years,,Females,,Heart Failure,1,,0.612388621819407,,0.5779252129209852
2018,S08000031,,65-74 years,,Males,,Heart Failure,2,,4.02584593087623,,4.036348220098507
2018,S08000031,,65-74 years,,Females,,Heart Failure,4,,7.20798644898548,,7.239687969448517
2018,S08000031,,75plus years,,Males,,Heart Failure,12,,35.30034712008,,38.04668898118246
2018,S08000031,,75plus years,,Females,,Heart Failure,12,,22.1569822190218,,20.442424724613986
2018,S08000032,,0-44 years,,Males,,Heart Failure,0,,0,,0
2018,S08000032,,0-44 years,,Females,,Heart Failure,0,,0,,0
2018,S08000032,,45-64 years,,Males,,Heart Failure,1,,1.08611832172997,,1.0403928523410442
2018,S08000032,,45-64 years,,Females,,Heart Failure,1,,1.00790195129818,,1.0276647346569656
2018,S08000032,,65-74 years,,Males,,Heart Failure,1,,3.12139089178138,,3.0386908214962514
2018,S08000032,,65-74 years,,Females,,Heart Failure,1,,2.79337411659544,,2.8346358485057213
2018,S08000032,,75plus years,,Males,,Heart Failure,10,,48.3255207074856,,60.3596314771412
2018,S08000032,,75plus years,,Females,,Heart Failure,12,,38.9964903158716,,38.02354181470472
2018,S92000003,d,0-44 years,,Males,,Heart Failure,0,,0,,0
2018,S92000003,d,0-44 years,,Females,,Heart Failure,0,,0,,0
2018,S92000003,d,45-64 years,,Males,,Heart Failure,5,,0.687072726648116,,0.6686972303620061
2018,S92000003,d,45-64 years,,Females,,Heart Failure,3,,0.387489263318329,,0.38515734584836553
2018,S92000003,d,65-74 years,,Males,,Heart Failure,13,,4.75547702921692,,4.774024385875574
2018,S92000003,d,65-74 years,,Females,,Heart Failure,13,,4.36228436053945,,4.347168862416797
2018,S92000003,d,75plus years,,Males,,Heart Failure,108,,57.915989639473,,67.93732391131181
2018,S92000003,d,75plus years,,Females,,Heart Failure,131,,48.833403539117,,47.30491445791516
2019,S08000015,,0-44 years,,Males,,Heart Failure,0,,0,,0
2019,S08000015,,0-44 years,,Females,,Heart Failure,0,,0,,0
2019,S08000015,,45-64 years,,Males,,Heart Failure,0,,0,,0
2019,S08000015,,45-64 years,,Females,,Heart Failure,0,,0,,0
2019,S08000015,,65-74 years,,Males,,Heart Failure,3,,13.4180159227122,,13.145959589320222
2019,S08000015,,65-74 years,,Females,,Heart Failure,0,,0,,0
2019,S08000015,,75plus years,,Males,,Heart Failure,6,,38.2604259660758,,42.18326768811798
2019,S08000015,,75plus years,,Females,,Heart Failure,13,,60.3668446714651,,59.440847565749
2019,S08000016,,0-44 years,,Males,,Heart Failure,0,,0,,0
2019,S08000016,,0-44 years,,Females,,Heart Failure,0,,0,,0
2019,S08000016,,45-64 years,,Males,,Heart Failure,0,,0,,0
2019,S08000016,,45-64 years,,Females,,Heart Failure,0,,0,,0
2019,S08000016,,65-74 years,,Males,,Heart Failure,0,,0,,0
2019,S08000016,,65-74 years,,Females,,Heart Failure,0,,0,,0
2019,S08000016,,75plus years,,Males,,Heart Failure,2,,36.6770584999083,,50.05403594216031
2019,S08000016,,75plus years,,Females,,Heart Failure,6,,83.7871805613741,,86.56103857073543
2019,S08000017,,0-44 years,,Males,,Heart Failure,0,,0,,0
2019,S08000017,,0-44 years,,Females,,Heart Failure,0,,0,,0
2019,S08000017,,45-64 years,,Males,,Heart Failure,0,,0,,0
2019,S08000017,,45-64 years,,Females,,Heart Failure,0,,0,,0
2019,S08000017,,65-74 years,,Males,,Heart Failure,0,,0,,0
2019,S08000017,,65-74 years,,Females,,Heart Failure,1,,9.36504963476306,,9.091074383170604
2019,S08000017,,75plus years,,Males,,Heart Failure,5,,64.5078054444588,,82.79589082122035
2019,S08000017,,75plus years,,Females,,Heart Failure,6,,61.3747954173486,,58.27505827505828
2019,S08000019,,0-44 years,,Males,,Heart Failure,0,,0,,0
2019,S08000019,,0-44 years,,Females,,Heart Failure,0,,0,,0
2019,S08000019,,45-64 years,,Males,,Heart Failure,0,,0,,0
2019,S08000019,,45-64 years,,Females,,Heart Failure,0,,0,,0
2019,S08000019,,65-74 years,,Males,,Heart Failure,0,,0,,0
2019,S08000019,,65-74 years,,Females,,Heart Failure,0,,0,,0
2019,S08000019,,75plus years,,Males,,Heart Failure,5,,45.8631443771785,,58.59182677139471
2019,S08000019,,75plus years,,Females,,Heart Failure,7,,46.5116279069767,,47.86131186382195
2019,S08000020,,0-44 years,,Males,,Heart Failure,0,,0,,0
2019,S08000020,,0-44 years,,Females,,Heart Failure,0,,0,,0
2019,S08000020,,45-64 years,,Males,,Heart Failure,0,,0,,0
2019,S08000020,,45-64 years,,Females,,Heart Failure,0,,0,,0
2019,S08000020,,65-74 years,,Males,,Heart Failure,2,,6.77943120572184,,6.780484230023622
2019,S08000020,,65-74 years,,Females,,Heart Failure,1,,3.22341488572994,,3.1640563202024996
2019,S08000020,,75plus years,,Males,,Heart Failure,15,,75.139007163252,,86.53992549016566
2019,S08000020,,75plus years,,Females,,Heart Failure,17,,61.9104847226775,,58.650421469483085
2019,S08000022,,0-44 years,,Males,,Heart Failure,0,,0,,0
2019,S08000022,,0-44 years,,Females,,Heart Failure,0,,0,,0
2019,S08000022,,45-64 years,,Males,,Heart Failure,0,,0,,0
2019,S08000022,,45-64 years,,Females,,Heart Failure,1,,2.03095170396848,,1.9021683133632084
2019,S08000022,,65-74 years,,Males,,Heart Failure,2,,9.77421561919656,,9.769172985805309
2019,S08000022,,65-74 years,,Females,,Heart Failure,1,,4.64532912156826,,4.55031510932132
2019,S08000022,,75plus years,,Males,,Heart Failure,5,,35.0532809871004,,35.46099290780141
2019,S08000022,,75plus years,,Females,,Heart Failure,10,,52.5072197427146,,53.786806287371505
2019,S08000024,,0-44 years,,Males,,Heart Failure,0,,0,,0
2019,S08000024,,0-44 years,,Females,,Heart Failure,0,,0,,0
2019,S08000024,,45-64 years,,Males,,Heart Failure,0,,0,,0
2019,S08000024,,45-64 years,,Females,,Heart Failure,1,,0.857588803320584,,0.8861994377064568
2019,S08000024,,65-74 years,,Males,,Heart Failure,3,,7.67243804506279,,7.6765633286349235
2019,S08000024,,65-74 years,,Females,,Heart Failure,1,,2.30637944554638,,2.261328123233337
2019,S08000024,,75plus years,,Males,,Heart Failure,20,,73.5267085768906,,84.83185222716261
2019,S08000024,,75plus years,,Females,,Heart Failure,26,,66.1678627780323,,59.91175407587911
2019,S08000025,,0-44 years,,Males,,Heart Failure,0,,0,,0
2019,S08000025,,0-44 years,,Females,,Heart Failure,0,,0,,0
2019,S08000025,,45-64 years,,Males,,Heart Failure,0,,0,,0
2019,S08000025,,45-64 years,,Females,,Heart Failure,0,,0,,0
2019,S08000025,,65-74 years,,Males,,Heart Failure,0,,0,,0
2019,S08000025,,65-74 years,,Females,,Heart Failure,0,,0,,0
2019,S08000025,,75plus years,,Males,,Heart Failure,0,,0,,0
2019,S08000025,,75plus years,,Females,,Heart Failure,,c,,c,80.51529790660226
2019,S08000026,,0-44 years,,Males,,Heart Failure,0,,0,,0
2019,S08000026,,0-44 years,,Females,,Heart Failure,0,,0,,0
2019,S08000026,,45-64 years,,Males,,Heart Failure,0,,0,,0
2019,S08000026,,45-64 years,,Females,,Heart Failure,0,,0,,0
2019,S08000026,,65-74 years,,Males,,Heart Failure,0,,0,,0
2019,S08000026,,65-74 years,,Females,,Heart Failure,0,,0,,0
2019,S08000026,,75plus years,,Males,,Heart Failure,0,,0,,0
2019,S08000026,,75plus years,,Females,,Heart Failure,0,,0,,0
2019,S08000028,,0-44 years,,Males,,Heart Failure,0,,0,,0
2019,S08000028,,0-44 years,,Females,,Heart Failure,0,,0,,0
2019,S08000028,,45-64 years,,Males,,Heart Failure,0,,0,,0
2019,S08000028,,45-64 years,,Females,,Heart Failure,0,,0,,0
2019,S08000028,,65-74 years,,Males,,Heart Failure,0,,0,,0
2019,S08000028,,65-74 years,,Females,,Heart Failure,0,,0,,0
2019,S08000028,,75plus years,,Males,,Heart Failure,,c,,c,85.91065292096219
2019,S08000028,,75plus years,,Females,,Heart Failure,,c,,c,94.96676163342832
2019,S08000029,,0-44 years,,Males,,Heart Failure,0,,0,,0
2019,S08000029,,0-44 years,,Females,,Heart Failure,0,,0,,0
2019,S08000029,,45-64 years,,Males,,Heart Failure,0,,0,,0
2019,S08000029,,45-64 years,,Females,,Heart Failure,0,,0,,0
2019,S08000029,,65-74 years,,Males,,Heart Failure,1,,4.84027105517909,,4.644401406324746
2019,S08000029,,65-74 years,,Females,,Heart Failure,0,,0,,0
2019,S08000029,,75plus years,,Males,,Heart Failure,18,,125.698324022346,,148.42166501164215
2019,S08000029,,75plus years,,Females,,Heart Failure,24,,123.247573563395,,118.61479933751058
2019,S08000030,,0-44 years,,Males,,Heart Failure,0,,0,,0
2019,S08000030,,0-44 years,,Females,,Heart Failure,0,,0,,0
2019,S08000030,,45-64 years,,Males,,Heart Failure,1,,1.8309652848982,,1.721133366321723
2019,S08000030,,45-64 years,,Females,,Heart Failure,0,,0,,0
2019,S08000030,,65-74 years,,Males,,Heart Failure,1,,4.32675666320526,,4.2365700728690054
2019,S08000030,,65-74 years,,Females,,Heart Failure,3,,11.9517150711127,,11.77537717353701
2019,S08000030,,75plus years,,Males,,Heart Failure,10,,57.3789304567363,,66.04709497223551
2019,S08000030,,75plus years,,Females,,Heart Failure,15,,62.3700623700624,,55.702103024845826
2019,S08000031,,0-44 years,,Males,,Heart Failure,0,,0,,0
2019,S08000031,,0-44 years,,Females,,Heart Failure,0,,0,,0
2019,S08000031,,45-64 years,,Males,,Heart Failure,1,,0.675566124412257,,0.673493647271172
2019,S08000031,,45-64 years,,Females,,Heart Failure,3,,1.84287636142491,,1.782377859453331
2019,S08000031,,65-74 years,,Males,,Heart Failure,2,,3.98811541606014,,3.99549792389112
2019,S08000031,,65-74 years,,Females,,Heart Failure,3,,5.32992218313613,,5.320911606311713
2019,S08000031,,75plus years,,Males,,Heart Failure,14,,40.1456714363548,,49.43272000321347
2019,S08000031,,75plus years,,Females,,Heart Failure,19,,34.7705146036161,,33.024367816236754
2019,S08000032,,0-44 years,,Males,,Heart Failure,0,,0,,0
2019,S08000032,,0-44 years,,Females,,Heart Failure,0,,0,,0
2019,S08000032,,45-64 years,,Males,,Heart Failure,0,,0,,0
2019,S08000032,,45-64 years,,Females,,Heart Failure,0,,0,,0
2019,S08000032,,65-74 years,,Males,,Heart Failure,3,,9.19117647058824,,9.38737960685654
2019,S08000032,,65-74 years,,Females,,Heart Failure,1,,2.75050196660891,,2.763568430099682
2019,S08000032,,75plus years,,Males,,Heart Failure,5,,23.3230711820132,,27.044337056816353
2019,S08000032,,75plus years,,Females,,Heart Failure,15,,47.8163850812879,,49.62354349463755
2019,S92000003,d,0-44 years,,Males,,Heart Failure,0,,0,,0
2019,S92000003,d,0-44 years,,Females,,Heart Failure,0,,0,,0
2019,S92000003,d,45-64 years,,Males,,Heart Failure,2,,0.275338356422749,,0.27139632049915213
2019,S92000003,d,45-64 years,,Females,,Heart Failure,5,,0.646007351563661,,0.6306747977257562
2019,S92000003,d,65-74 years,,Males,,Heart Failure,17,,6.14164068511808,,6.130906705795874
2019,S92000003,d,65-74 years,,Females,,Heart Failure,11,,3.64841244307647,,3.6010158480492707
2019,S92000003,d,75plus years,,Males,,Heart Failure,106,,55.0286304619809,,65.53218048132194
2019,S92000003,d,75plus years,,Females,,Heart Failure,161,,58.9273034719528,,56.7918919090528
2020,S08000015,,0-44 years,,Males,,Heart Failure,0,,0,,0
2020,S08000015,,0-44 years,,Females,,Heart Failure,0,,0,,0
2020,S08000015,,45-64 years,,Males,,Heart Failure,0,,0,,0
2020,S08000015,,45-64 years,,Females,,Heart Failure,1,,1.75898401083534,,1.6208396759941488
2020,S08000015,,65-74 years,,Males,,Heart Failure,2,,8.88888888888889,,8.884549195191981
2020,S08000015,,65-74 years,,Females,,Heart Failure,0,,0,,0
2020,S08000015,,75plus years,,Males,,Heart Failure,8,,50.1410216233156,,59.57688818835234
2020,S08000015,,75plus years,,Females,,Heart Failure,15,,69.1531049744134,,68.9049512056946
2020,S08000016,,0-44 years,,Males,,Heart Failure,0,,0,,0
2020,S08000016,,0-44 years,,Females,,Heart Failure,0,,0,,0
2020,S08000016,,45-64 years,,Males,,Heart Failure,0,,0,,0
2020,S08000016,,45-64 years,,Females,,Heart Failure,0,,0,,0
2020,S08000016,,65-74 years,,Males,,Heart Failure,3,,37.4765771392879,,36.772159763507105
2020,S08000016,,65-74 years,,Females,,Heart Failure,0,,0,,0
2020,S08000016,,75plus years,,Males,,Heart Failure,1,,17.8316690442225,,18.832391713747647
2020,S08000016,,75plus years,,Females,,Heart Failure,4,,54.9526033795851,,52.070590475825995
2020,S08000017,,0-44 years,,Males,,Heart Failure,0,,0,,0
2020,S08000017,,0-44 years,,Females,,Heart Failure,0,,0,,0
2020,S08000017,,45-64 years,,Males,,Heart Failure,0,,0,,0
2020,S08000017,,45-64 years,,Females,,Heart Failure,0,,0,,0
2020,S08000017,,65-74 years,,Males,,Heart Failure,2,,19.1186311060128,,18.26233849244396
2020,S08000017,,65-74 years,,Females,,Heart Failure,0,,0,,0
2020,S08000017,,75plus years,,Males,,Heart Failure,6,,76.0359903687746,,100.7046342089372
2020,S08000017,,75plus years,,Females,,Heart Failure,2,,20.1491033649003,,21.76515398846447
2020,S08000019,,0-44 years,,Males,,Heart Failure,0,,0,,0
2020,S08000019,,0-44 years,,Females,,Heart Failure,0,,0,,0
2020,S08000019,,45-64 years,,Males,,Heart Failure,0,,0,,0
2020,S08000019,,45-64 years,,Females,,Heart Failure,1,,2.21675422845869,,2.2546812820117768
2020,S08000019,,65-74 years,,Males,,Heart Failure,2,,12.4618356283881,,12.461651960132174
2020,S08000019,,65-74 years,,Females,,Heart Failure,3,,17.2156547687364,,17.391478668845345
2020,S08000019,,75plus years,,Males,,Heart Failure,4,,36.1434896539261,,42.64477156043421
2020,S08000019,,75plus years,,Females,,Heart Failure,12,,78.9214074317659,,82.01451766743314
2020,S08000020,,0-44 years,,Males,,Heart Failure,0,,0,,0
2020,S08000020,,0-44 years,,Females,,Heart Failure,0,,0,,0
2020,S08000020,,45-64 years,,Males,,Heart Failure,0,,0,,0
2020,S08000020,,45-64 years,,Females,,Heart Failure,0,,0,,0
2020,S08000020,,65-74 years,,Males,,Heart Failure,3,,9.93673611341128,,9.872530088857872
2020,S08000020,,65-74 years,,Females,,Heart Failure,2,,6.31293204128658,,6.309447536469579
2020,S08000020,,75plus years,,Males,,Heart Failure,8,,39.6098430459969,,48.73553901438588
2020,S08000020,,75plus years,,Females,,Heart Failure,21,,75.7603088134493,,72.30349812389275
2020,S08000022,,0-44 years,,Males,,Heart Failure,0,,0,,0
2020,S08000022,,0-44 years,,Females,,Heart Failure,0,,0,,0
2020,S08000022,,45-64 years,,Males,,Heart Failure,0,,0,,0
2020,S08000022,,45-64 years,,Females,,Heart Failure,1,,2.03728226545788,,2.085182691792125
2020,S08000022,,65-74 years,,Males,,Heart Failure,1,,4.83068450799478,,4.6846087180568246
2020,S08000022,,65-74 years,,Females,,Heart Failure,3,,13.7918352335417,,13.605309089939023
2020,S08000022,,75plus years,,Males,,Heart Failure,11,,75.0853242320819,,84.61567865390823
